Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
341240953385902,Force Of Nature Meats,Force of Nature,≤100
414073875402076,Judge Amy Searcy,Michael Patrick Mcnamara,≤100
1557281387638091,The Frontier Power Company,The Frontier Power Company,≤100
100230768027659,Sheshow Outfits,These ads ran without a disclaimer,≤100
107761702578379,American Institute for Cancer Research - AICR,American Institute for Cancer Research,749
816696268691442,Ortiz For Congress 2020,ORTIZ FOR CONGRESS,≤100
124547178043831,Medicare Easy Street,These ads ran without a disclaimer,≤100
290157611894313,The Climate List,Climate List LLC,≤100
27713232096,The Art of Jason Heuser AKA: Sharpwriter,Brandon Kyle Fink,≤100
586147734741827,Post Hill Press,Post Hill Press,≤100
58691227283,The New York Young Republican Club,The New York Young Republican Club,≤100
534775086560447,Rumpl,These ads ran without a disclaimer,≤100
110815455606273,Latino Youth High School,Latino Youth High School,≤100
108020636846,Policy Matters Ohio,POLICY MATTERS OHIO,≤100
265246660989491,"Franklin County Probate Court, Robert G. Montgomery, Judge",Judge Montgomery Franklin County Probate Court,240
101109011325959,Augurisk,These ads ran without a disclaimer,≤100
2336921226330918,The Climate Trail,William David Volk,≤100
148942695133440,Northern Plains Resource Council,NORTHERN PLAINS RESOURCE COUNCIL,≤100
123888524347006,Greene County Public Health,GREENE COUNTY COMBINED HEALTH DISTRICT,311
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,2849
102715291237229,3Degrees Outreach,These ads ran without a disclaimer,≤100
111663158887300,Tacoma Rescue Mission,"RESCUE MISSION, THE",≤100
654470874584798,Save The Inventor,Innovation Alliance,≤100
109213683901809,Rod Goddard for Union County Commissioner,The Committee to Elect Rod Goddard for County Commissioner,228
417542331752173,Message,These ads ran without a disclaimer,≤100
53214848444,Wisconsin Family Action,WISCONSIN FAMILY ACTION,≤100
720943967965149,AFSCME Retirees,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,≤100
112853160156649,Elect Bill Frankart,Elect Bill Frankart,243
1032931246869252,Ditch the Estate Tax,Policy And Taxation Group,≤100
724141874433398,Free Press Action,Free Press Action Fund,≤100
2019228981443626,She the People,She The People,223
1532846146787481,"Jessica R. Maloney, Realtor",These ads ran without a disclaimer,≤100
102311291365182,3M Claim Hub,These ads ran without a disclaimer,160
100481081424285,"Kashi Adhikari for Ohio State Representative, District 22",Mahindra Adhikari,≤100
101935297991197,Bob Parks Running for Hays County GOP Chair,Bob Parks,≤100
109613870586532,Universal Death Care - Dr. Reagan Anderson,These ads ran without a disclaimer,≤100
105270434360519,The Dirty Dems,Robert Jeffrey Johnson,≤100
163302087408673,Stop The Donald,Stop the Donald,765
98887816626,Beef. It's What's For Dinner.,Shari Daniella Spooner,167
106323360959211,Patriots Republic,Matthew James Stine,660
45393753416,Alliance Defending Freedom,Alliance Defending Freedom,1999
373353400205914,Friends of Barbara Hernandez,Friends of Barbara Hernandez,≤100
362232354250108,Becky Evans for Georgia House,"Friends of Becky Evans, Inc",≤100
102451834574325,Conservation linear barge,These ads ran without a disclaimer,≤100
738298126313472,John Thomas Political Strategist,The Thomas Guide Show,378
229358837936619,"Janet Yang Rohr - For IL State Representative, 41st District",Friends of Janet Yang Rohr,≤100
195561910471475,CATALYST.cm,Catalyst.cm,≤100
161689651054707,Brut nature,These ads ran without a disclaimer,≤100
109784093976549,Military Earplug Settlements,One Dollar Smarter,≤100
115274996516355,My Black Counts,These ads ran without a disclaimer,≤100
799327106914213,Crypto Briefing,These ads ran without a disclaimer,≤100
105619937447910,Manu for Supervisor,Manu Koenig for Santa Cruz County Supervisor 2020,≤100
21834534343,Volunteers of America,"VOLUNTEERS OF AMERICA, INC.",781
112469786315,Boise Rescue Mission Ministries,BOISE RESCUE MISSION,≤100
272565456712768,Bloomberg Government,"BUREAU OF NATIONAL AFFAIRS, INC., THE",≤100
776264359372720,ConservativeModern.com,ConservativeModern.com,≤100
460134787357280,Our Health Oregon,OAHHS,≤100
120421071407438,World Mizrachi,The Orthodox Israel Coalition,≤100
1118677698164230,Meli Wraps,Jaime Ella Harmon,≤100
41036437395,Macular Degeneration Research,"BRIGHTFOCUS FOUNDATION, INC. A/K/A BRIGHTFOCUS FOUNDATION",≤100
298012133626360,Talk About Schools - Clyde-Green Springs,These ads ran without a disclaimer,≤100
18067635868,Putney Student Travel,PUTNEY STUDENT TRAVEL INC,≤100
1952249201756727,Extremitee,These ads ran without a disclaimer,≤100
358728047975931,Robert Martwick,Friends of Robert Martwick,≤100
102140611342231,suzettebross,These ads ran without a disclaimer,≤100
30996234553,Develop Africa,These ads ran without a disclaimer,≤100
100844768044478,Lucia Vogel for US Congress Minnesota 5th District,COMMITTEE TO ELECT LUCIA VOGEL TO CONGRESS,≤100
1187828951298252,Tyler Prize for Environmental Achievement,ReAgency LLC,≤100
1881544935393322,Bobby Bliatout For The Valley,Bobby Bliatout for Congress,≤100
347978955534783,Solcius,Solcius,≤100
143239111321,Mike McMullen,Michael P Mcmullen,≤100
324122588247972,Brent Benson For Jackson County Circuit Judge,Brent Benson for Jackson County Circuit Judge,≤100
183812595365200,Greater Austin Crime Commission,Greater Austin Crime Commission,≤100
2105963566333403,Red Rocket Brand,Ramiro Hernandez,≤100
1402969116676798,Peter Kotses for Athens County Treasurer,Friends of Peter Kotses,515
592074077639509,Donald Trump Is Our President,Power To The Publisher,≤100
100753978079700,Shay Hawkins for Ohio,Hawkins for Ohio,175
98707817813,Total,These ads ran without a disclaimer,≤100
108599743871418,Climate2020 Podcast,Climate 2020 Podcast,≤100
105082577572557,Shane Hernandez for Congress,SHANE HERNANDEZ FOR CONGRESS,≤100
104743514364123,"Aaron-Michael Fox, Huntington City Council",Aaron Michael Fox,≤100
113193283653377,Healthy Decisions,Megan Kristen Hall,≤100
109795371069,Community Action Services and Food Bank,"COMMUNITY ACTION SERVICES AND FOOD BANK, INC.",≤100
1525201734444210,Smilingdog,These ads ran without a disclaimer,≤100
106431740799515,Susan Moran for State Senate  - Plymouth & Barnstable District,CTE Susan Moran,≤100
109571860560086,100K Streetwear,Mark Steven Herbinko,≤100
617037072140415,420 Waldos Watch,Time Concepts,≤100
151112618284015,DigDeep,DigDeep Right to Water Project,≤100
167818016571872,Ann & Robert H. Lurie Children's Hospital of Chicago,Ann & Robert H. Lurie Children's Hospital of Chicago,≤100
8473889271,National Parks Conservation Association,National Parks Conservation Association,111
89732404378,Sisters of the Road,These ads ran without a disclaimer,≤100
1583450778540915,Black Rose / Rosa Negra - Anarchist Federation,These ads ran without a disclaimer,≤100
884081075319643,Morgan Harper for Congress,MORGAN HARPER FOR CONGRESS,25067
651030188696796,Desoto Parish District Attorney's Office,Desoto Parish District Attorney's Office,≤100
501222200054302,Shalira Taylor,TAYLOR FOR ALL,≤100
104835457824332,"Foster Campbell, Public Service Commission, District 5",Steve Verzwyvelt Jr.,≤100
100229101590476,Bayareagop.com,BayAreaGOP.com,≤100
1543830612580575,Beesponsible,Beesponsible,≤100
106916074935,Lance Wallnau,These ads ran without a disclaimer,≤100
1701899883357807,Seed Your Future,Seed Your Future,230
105956200873000,Sensible Finance,These ads ran without a disclaimer,≤100
101510597998351,Jerger for Judge,Friends to Elect Joseph Jerger Judge,283
65206112726,YWCA Charleston,"YWCA OF CHARLESTON, WEST VIRGINIA, INC.",≤100
238159723518166,Loveyourmom.net,These ads ran without a disclaimer,≤100
176789922364429,Steve Daines,STEVE DAINES FOR MONTANA,450
209310009090708,ERDAL SARIZEYBEK,These ads ran without a disclaimer,≤100
565092390311856,Magnetek Rotation,Mohagani Adamu Magnetek,≤100
237560266430722,Ryan Weld - WV State Legislature,Ryan W Weld,≤100
111782833723637,Guido Weiss for Congress,GUIDO WEISS FOR CONGRESS,≤100
59254639983,Boston Medical Center,These ads ran without a disclaimer,≤100
312066286397519,Manning Asylum Law,Brian Steven Manning,≤100
680435012339144,Better Government Committee of the San Manuel Band of Mission Indians,People for Better Government Committee of the San Manuel Band of Mission Indians. Committee major funding from San Manuel Band of Mission Indians. Not authorized by a candidate or a committee controlled by a candidate.,≤100
57615046615,Rainforest Trust,RAINFOREST TRUST INC,≤100
1305943179552668,Forrest Johnson,Forrest Nels Johnson,≤100
7835151610,Carolyn B. Maloney,MALONEY FOR CONGRESS,≤100
109151130456813,The News According To Me,Richard Siegel,≤100
11602044174,Independent Women's Forum,Independent Women's Forum,135
370549906309170,ActionSprout,"ActionSprout, Inc.",≤100
573084822773932,Joe Perkins for Circuit Judge Campaign Committee,Joe Perkins for Circuit Judge Campaign Committee,≤100
136211573758668,State Representative Steve Allison,Steve Allison,≤100
2339134342996649,SuperPill,Super Pill Health Inc.,≤100
500478543656675,Institute for Communitarian Policy Studies,Amitai Etzioni,≤100
152926718105068,FloWater,FloWater,137
107053690842532,ABT 2020,ABT 2020,≤100
106254084223649,Shauna's Sassy Tees,Shauna Marie Webster,≤100
103083877894082,Catherine Roman for State Committee Woman,Red Massachusetts Grassroots Action,≤100
98894532233,Partnership for Safe Medicines,PARTNERSHIP FOR SAFE MEDICINES INC,≤100
608862422970723,Fishermen for Trump,William Edward Regan,≤100
327645337733727,Dr. Eduardo Lara,Eduardo Lara for City Council 2020 FPPC # 1422168,≤100
1234251319933440,Exclusive Apparel,The Dude's Designs,414
183094755077388,Doug McAuliffe Strategic Creative,"Doug McAuliffe Strategic + Creative, LLC",≤100
2294830990636604,Streets For All,Streets For All,≤100
282728185140429,Rep For Vets,These ads ran without a disclaimer,≤100
6355071377,American Cancer Society Cancer Action Network - ACS CAN,AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC,143
1932800546960871,Tabletop Games Crowdfunding Videos,These ads ran without a disclaimer,≤100
51791915551,Binghamton University,Binghamton University,≤100
101898127964590,Alan Darnowsky for Ohio 65,Alan Martin Darnowsky,≤100
1024489157656357,Jennifer Wasilk,JENNIFER SCOTT-WASILK,≤100
1156409567795346,Dump the Chump Trump,Jeffrey Aaron Brown,≤100
340373399593,Topps,These ads ran without a disclaimer,≤100
100989124866579,More Aromas,These ads ran without a disclaimer,≤100
106615267589375,Weekend Healthy Tips,Carl Harmon Jr.,241
365120541012571,Bountiful4Bernie,Thomas Patrick Calarco,≤100
100489714905608,Democracy Network,Democracy Network,≤100
1374552925958504,Fierce Little Bird Productions,Adam Kristopher Allen,≤100
106152687555176,Sulek for Judge,Committee to Elect Charles Sulek,≤100
1265705333582297,Akilah Bacy for Texas,Akilah Bacy for Texas,≤100
159451857482535,New Mexico Nature Conservancy,Nature Conservancy,≤100
78358268476,Chris Davenport,These ads ran without a disclaimer,≤100
118846989577972,Rob Strause for Orange County Sheriff,Janois Strause Grizzaffi,≤100
152627788156,Rejuvenate,These ads ran without a disclaimer,≤100
309607023070660,Jennifer O'Donnell for Judge,Friends of Jennifer O'Donnell,744
354889475429698,Judge Monet McCorvey Gaines,Committee To Elect Monet Gaines | 575 S Lawrence Street | Montgomery AL 36104,≤100
100682821402342,Karpus for Congress,KARPUS FOR CONGRESS,185
1363048347045876,The Obsoletes,These ads ran without a disclaimer,≤100
109349507328179,Bernie Or Busters,Eric Christopher Mack,≤100
524399207959953,Truth & Liberty Coalition,Truth & Liberty Coalition,≤100
2224341514562713,Elect Kim Owens - Arizona Corporation Commission,Committee to Elect Kim Owens,≤100
203424446940685,California Taxpayer Protection Committee,California Taxpayer Protection Committee (ID # 1287571),≤100
105772797453328,Saltzman for Sheriff,Committee to Elect Tim Saltzman for Sheriff,667
1316308285142040,Planet Home,"Equilibrium Management, LLC",≤100
104397124392053,Bernie Sanders 2020 Calendar,Darren Nicholas Martin,≤100
11006419356,The Voice of the Martyrs - USA,These ads ran without a disclaimer,≤100
154471447959196,Institute for Veterans and Military Families - IVMF,Institute for Veterans and Military Families,336
345378512258813,Elise Stefanik,ELISE FOR CONGRESS,2261
2344547189131349,Jarret Hamstreet for LD15 House,Friends of Jarret Hamstreet,≤100
104339194296642,SOCIAL NOSTRA,Social Nostra,≤100
111143288919034,Kate Brophy McGee - State Senate,Kate Brophy McGee AZ - Senate,≤100
100979658210534,टीम मनोज चौधरी लोक सभा मथुरा,These ads ran without a disclaimer,≤100
146374312731434,Mi Bakal,These ads ran without a disclaimer,≤100
1852520761657982,4ocean,4ocean,1369
185650221903810,Ralph Norman for Congress,RALPH NORMAN FOR CONGRESS,≤100
165364270823448,Aaron Lieberman for Arizona,Elect Aaron Lieberman. Authorized by Aaron Lieberman.,≤100
1407196896164498,The Voice of Your Customer,Crystal L Kendrick,509
130824026321,Mott Community College,These ads ran without a disclaimer,≤100
22898109808,Grist.org,Grist Magazine,≤100
20566782501,Democracy for America,DEMOCRACY FOR AMERICA,264
100237784679159,556 Crafts,These ads ran without a disclaimer,≤100
288674528492135,Kofi Nsia-Pepra,Richard Eugene Deubler V,236
1179140112096711,Grace Napolitano for Congress,Napolitano for Congress,≤100
421279984738085,Thomas for State Representative - Republican,Shayne E Thomas,108
262062478079324,Mckayla Wilkes for Congress,MCKAYLA WILKES FOR CONGRESS,≤100
107569370813604,Travel Games Environmental,These ads ran without a disclaimer,≤100
123262082367,Thirst Project,These ads ran without a disclaimer,≤100
358345794906955,Texas 2036,Texas 2036,≤100
107000554216022,Aubrey Serpas for Holmes County Commissioner district 3,Aubrey Keith Serpas,≤100
343394333200947,Kohler After Hours,These ads ran without a disclaimer,≤100
127878470527,Rebecca Bell-Metereau,Rebecca Bell-Metereau Campaign,≤100
162493793737,Rick Green,Richard Arlin Green,≤100
1417599265225727,Southwestern Medical Foundation,Collin M Quick,≤100
83328144177,Operation Broken Silence,Operation Broken Silence,≤100
354369924642184,Bill Holt's Dreamies,These ads ran without a disclaimer,≤100
718597098303273,Rrdragon,These ads ran without a disclaimer,≤100
175403889150682,FindLaw.com,FindLaw Consumer,≤100
109164257368672,Floral Excellent,These ads ran without a disclaimer,≤100
1209844532374898,Comrade Guillotine,These ads ran without a disclaimer,≤100
706716899745696,Women for Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",440
109116647123146,Matthew Leonard for State Senate,Matthew Joseph Leonard,≤100
1653885501501009,Propeller,Propeller Enterprises,≤100
183675225003458,Fight Colorectal Cancer,These ads ran without a disclaimer,≤100
1156676274461345,Mikie Sherrill,MIKIE SHERRILL FOR CONGRESS,≤100
105618920851539,Peaceful Regions,Jamie Sue Henderson,≤100
265121981068221,Civic 365,Muneer None Uddin,≤100
108777600590194,Patrick Stanton for GOP State Committeeman,Red Massachusetts Grassroots Action,≤100
1696024400616448,VA Disability Legal Guide,These ads ran without a disclaimer,≤100
558555244650663,Harriet Reynolds Music,Donald Craig Holt,≤100
192801900825328,Kimberly Dudik,Friends of Kimberly Dudik,≤100
1006595362684346,Acksnak,William Walls  Iii,≤100
474571092734332,Lowell R. McGlothin Clark County Commissioner,Brock Lowell Mcglothin,1092
91346559231,Democratic Legislative Campaign Committee - DLCC,Democratic Legislative Campaign Committee,≤100
318081828262592,Wayne Wallingford,Friends of Wayne Wallingford,≤100
102993809826639,Matthew VanDyke,These ads ran without a disclaimer,≤100
108661227278208,1 in 5 of us,Real Voices Media,≤100
38248226878,Indiana State University,These ads ran without a disclaimer,≤100
110890123828190,Javar Juarez,JUAREZ2020.US,≤100
238298166763981,Menefee For Congress,Jon Menefee,≤100
107488157405298,Todd McMurtry for Congress,MCMURTRY FOR CONGRESS,≤100
101181794707874,United Research Group,United Research Group,3273
111170646920683,Romaker for Wood County Common Pleas JUDGE,David E Romaker,≤100
455219198167409,Johnathan S. Perkins,Johnathan S. Perkins,≤100
2155040508095232,MonopolyWars,MonopolyWars.com,≤100
102265514484361,Nate and Hila,Hila Eileen Perry,≤100
57846092173,American Bible Society,American Bible Society,160
906076969591221,Andrew Yang,These ads ran without a disclaimer,≤100
113303346969816,The Insolent Libertarian,These ads ran without a disclaimer,≤100
101880107982989,Jon Francis,Jon Francis Campaign,≤100
107235997585443,Morning Matcha with Maxim,These ads ran without a disclaimer,≤100
1419452171541430,Hollander-Waas Jewish Heritage Services,Hollander-Waas Jewish Heritage Services,≤100
111495005590988,Pattern,Pattern Energy,≤100
104395004236057,Christian D. Menefee For Harris County Attorney,Christian D. Menefee for Harris County Attorney Campaign,≤100
453298688337583,The Ezekiel Project,These ads ran without a disclaimer,≤100
40523327759,American College of Physicians (ACP),"AMERICAN COLLEGE OF PHYSICIANS, INC.",≤100
1538093562878966,Austin Workman - Board of Education,Austin Workman,≤100
259632267542,Zionist Organization of America,Zionist Organization of America,141
116260846429082,Coley for Judge,Coley for Judge,3059
292649794717694,The Bulwark,The Bulwark,≤100
22627435207,Presbyterian Church (U.S.A.),Presbyterian Church (U.S.A.),≤100
458785541547019,Manish Seth for Texas House District 27,Manish Seth Campaign,≤100
110357190488361,The People for Joanna Bryn Smith,The People for Joanna Bryn Smith,≤100
127637620616803,Comcast Newsmakers,These ads ran without a disclaimer,≤100
104178204457963,Peakapril Shop,These ads ran without a disclaimer,260
107078204155592,Bama News Now,David Leonard Preston,≤100
46508415624,Scott Taylor,Scott Taylor for Congress 2020,≤100
473558703216022,Gabfest,Paul W Queen,≤100
164209820296796,Onya,These ads ran without a disclaimer,≤100
555787351119974,Coalition to Protect America's Health Care,Coalition to Protect America's Health Care,3880
109092142462587,Adam Schiff,SCHIFF FOR CONGRESS,870
252745415616347,Republicans for Bernie,John Derrick Bowen,≤100
111833201704,Faith and Freedom Coalition,Faith & Freedom Coalition,≤100
102778127977909,Josh Weatherly,Joshua Evart Weatherly,≤100
2090966097692111,We Dare Defend,We Dare Defend,≤100
100351008152607,America Now,Dollar Informer,≤100
75305414159,National Beer Wholesalers Association,National Beer Wholesalers Association,≤100
228754857151053,House Majority PAC,House Majority PAC,3302
101971071205748,Food Allergy Wizards,Lauren Elizabeth Petrullo,≤100
158470224213385,Standard Kurd,These ads ran without a disclaimer,≤100
104399301183506,Ban-AR-Now,Ban AR Now,≤100
814397975620173,ATAX - Dearborn MI,These ads ran without a disclaimer,≤100
105482537758523,Census 2020 in San Luis Valley,These ads ran without a disclaimer,≤100
393932827634250,Dissent Pins,Common Practice,1642
107407080916987,Eldji,These ads ran without a disclaimer,≤100
100628841338430,Hays for Congress,HAYS FOR CONGRESS,≤100
105405850844814,Mark Whitney for President,Ellerton Pratt Whitney,≤100
44015482829,United Nations Development Programme - UNDP,United Nations Development Programme,≤100
160630887998827,Let Them Live,Let Them Live,220
101167851512310,liquidlunchpodcast,These ads ran without a disclaimer,≤100
109024085890786,Jeff Rezabek for Court of Appeals,Team Rezabek,≤100
2205129203148606,Seth Hettena,Seth Jonathan Hettena,≤100
109575145733890,McGuireWoods Consulting,These ads ran without a disclaimer,≤100
195338444154749,Ecolox Tech,These ads ran without a disclaimer,≤100
491349724370791,Jack Patrick Lewis,Jack P Lewis,≤100
114371076772585,Andrew Garbarino for Congress,GARBARINO FOR CONGRESS,≤100
105264094403642,Trump MAGA Swag,James Richard Griffin,≤100
676396276075145,F3 Tech,These ads ran without a disclaimer,≤100
125001827668115,Mark Romanchuk,Romanchuk for Ohio,853
626681524134752,Williamson County Sheriff  Robert Chody,Robert Chody for Sheriff,≤100
101439284539574,Janeese Lewis George for Ward 4,The Committee to Elect Janeese Lewis George,≤100
211211155280,Esri,Esri,≤100
221046091240452,Stephen Kramer Glickman,800 Pound Gorilla Records,≤100
484570714895331,The Monte Scoop,Susan C Montemorano,≤100
466164103423147,Thorn,Thorn with Facebook Ad Credits,108
10150119712415013,Trustees for Alaska,These ads ran without a disclaimer,≤100
105010030848236,Bryant Cameron Webb,DR. CAMERON WEBB FOR CONGRESS,108
112322706858707,Veles Co.,These ads ran without a disclaimer,≤100
1541585046060098,Wyoming Migration Initiative,Wyoming Migration Initiative,≤100
111034825665225,GoPhilanthropic,GO PHILANTHROPIC CHARITABLE FUND,≤100
223108721634736,Dump Trump,IT STARTS TODAY,≤100
110828540445222,Air Purifiers Pro,These ads ran without a disclaimer,≤100
422362971693359,MenRec,George Weiss,≤100
754906317929003,Lane for Judge,The Campaign for Judge Committee,143
227385377272285,Brawny Towels,These ads ran without a disclaimer,≤100
116529081344,Greg Hughes Utah,Hughes for Governor,≤100
103532451038835,Wooden Journey,Wooden Journey,≤100
131385910227393,Catholic Mobilizing Network,CATHOLIC MOBILIZING NETWORK,≤100
417542331752173,Message,Timothy Bruce Dannunzio,≤100
133845049915,American Highway Users Alliance,American Highway Users Alliance,≤100
130848666099,Business Forward,Business Forward Inc.,986
110327550477501,Justice Los Angeles,Imagine Justice PAC,≤100
74988074159,Christendom College,These ads ran without a disclaimer,≤100
72931140459,Center for Biological Diversity,"CENTER FOR BIOLOGICAL DIVERSITY, INC.",1359
106377664094248,Rob Herrmann for Ward 2,Robert Joseph Herrmann,≤100
876792955797863,Pillow Guy,These ads ran without a disclaimer,≤100
236067593685511,BELL 2020,BELL 2020,659
109440183879637,Themelaninshadesroom,These ads ran without a disclaimer,≤100
100298938781,Robert Wood Johnson Foundation,Robert Wood Johnson Foundation,≤100
1361030863972571,NTV Houston,These ads ran without a disclaimer,≤100
6315243665,Faith in Public Life,"FAITH IN PUBLIC LIFE, INC.",≤100
1347082228701020,Demarson New York,These ads ran without a disclaimer,≤100
309394799958287,Emrld20,These ads ran without a disclaimer,≤100
444242679494016,Humanity Forward Fund,HUMANITY FORWARD FUND,≤100
195388540623090,National Retiree Legislative Network,NRLN,≤100
149885655079433,El Vaquero Mexican Restaurant,These ads ran without a disclaimer,≤100
109840930515202,Brenda Stardig for County Commissioner,Brenda Stardig Campaign PAC,≤100
