Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
114791830070751,Silicon Valley Forward,Michael John Vargas,≤100
107723573986142,TrumpBook2020,Alexander Bruen Trevor,≤100
104663491032778,Greg Perry for General Sessions Judge,Craig Mc Ewen Jarrell,≤100
110782093176494,George W. Hindman,George W. Hindman For Congress,≤100
175068270105,Seattle's Union Gospel Mission,SEATTLE'S UNION GOSPEL MISSION,≤100
110580430436743,Pamela Swartz for Senate,Pamela Swartz for Senate 2020,≤100
169710960125365,Curzio Research,Curzio Research Inc.,≤100
489486701109843,Pioneers in Skirts,These ads ran without a disclaimer,≤100
788632858205691,Zero Waste Face,Zero Waste Face,1482
11162728079,U.S. PIRG,UNITED STATES PUBLIC INTEREST RESEARCH GROUP,≤100
6355071377,American Cancer Society Cancer Action Network - ACS CAN,AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC,151
113132260326084,Reality of China,These ads ran without a disclaimer,≤100
58843911494,Appreciating Diversity Film Series,APPRECIATING DIVERSITY FILM SERIES,≤100
250942112137749,AK4WA,Amber Krabach for WA,≤100
264813250999762,David Egan,These ads ran without a disclaimer,≤100
17414523278,Democracy Now!,Ishmael Daro,≤100
108470893976285,Dora Sandoval for State Assembly District 57,Dora D Sandoval,≤100
105482537758523,Census 2020 in San Luis Valley,These ads ran without a disclaimer,≤100
343175436328856,CA Needs Energy Storage,California Alliance for Renewable Energy Solutions,880
18983389920,Open Society Foundations,Open Society Foundations,132
102756811269921,Fellow Americans,Fellow Americans,258
1928070720628350,Brian Rusch,Brian Christopher Rusch,≤100
100369351457884,Black People Don't Do Art,These ads ran without a disclaimer,≤100
226627080686181,Amplifier,These ads ran without a disclaimer,≤100
103022784417075,NOW,NOW Company,≤100
108478014052676,Center Action Now,Center Action Now,22878
92115252205,Armory Center for the Arts,ARMORY CENTER FOR THE ARTS,≤100
24691304989,Comedy Central UK,These ads ran without a disclaimer,≤100
109628507318195,Our Democracy USA,These ads ran without a disclaimer,≤100
292351509697,Jerusalem Prayer Team,Jerusalem Prayer Team,3187
1456310534453054,Veteran Loans Online,"LMB OpCo, LLC",855
161453087348302,The Committee to Defend the President,THE COMMITTEE TO DEFEND THE PRESIDENT,110
69326160582,Lincoln Club of Orange County,Lincoln Club of Orange County,1154
477215882774204,Moaddel Kremer & Gerome LLP,These ads ran without a disclaimer,≤100
105673790935618,Dean Proctor for NC Senate,The Committee for H. Dean Proctor,≤100
28068665077,American Academy of PAs,American Academy of PAs,≤100
113391526681770,Michael Murray for Placer County Supervisor District 3,Mike Murray For Supervisor 2020,≤100
110302567104367,host_amarachi,These ads ran without a disclaimer,≤100
112962521120,Ben Ray Luján,Congressman Ben Ray Luján,≤100
100451541350895,Jim Palmer,Jim Palmer for OC Board of Education 2020,133
101143358182431,Green Mint America,These ads ran without a disclaimer,≤100
393330191303459,YouGov Signal,YouGov US,184
114586642029203,Financial Juneteenth with Dr. Boyce Watkins,These ads ran without a disclaimer,≤100
413061339040277,Watts/ Century Latino Organization,These ads ran without a disclaimer,≤100
138656902866992,The Daily Evolver,Daily Evolver,≤100
109116647123146,Matthew Leonard for State Senate,Matthew Joseph Leonard,≤100
107078204155592,Bama News Now,David Leonard Preston,≤100
2346217618936823,Kendra Horn for Congress,KENDRA HORN FOR CONGRESS,569
933988510145321,San Jose Clean Energy,City of San José,1267
797155347327500,El Lune Rabbit,These ads ran without a disclaimer,≤100
1111341808930197,Corona Proud,Proud Digital Media,≤100
466505160192708,Initium Media 端傳媒,These ads ran without a disclaimer,≤100
1692863337593150,EvoBuzz,Denis Bradshaw Jorgensen,≤100
176036105183,Los Angeles County Democratic Party,Los Angeles County Democratic Party – State Candidate Committee,1075
216224171784504,2UrbanGirls,2UrbanGirls,≤100
370657382416,Stanley Black & Decker,These ads ran without a disclaimer,≤100
101702484719372,Aaron von Ehlinger 4 Idaho House 6A,Aaron for Idaho,≤100
102121584625426,Anonymously Yours News,Anonymously Yours News,≤100
193618220508,LIFE Today,LIFE Outreach International,2604
134256654140,Bob Davis,The Bob Davis Podcasts,≤100
105741364258075,Mari Rodin for Supervisor,Friends of Mari Rodin for Supervisor 2020,≤100
103148604561673,Caroline Kyne for Delegate,Caroline Helen Kyne,≤100
168876449866088,The Years Project,The Years Project,258
300748678230,Tennessee Department of Economic and Community Development,Tennessee Department of Economic and Community Development,≤100
1963992303848678,DHVANI,These ads ran without a disclaimer,258
1655317144553574,Major Williams of Pasadena,Major Williams for Mayor of Pasadena 2020,198
6165653060,AFSCME,These ads ran without a disclaimer,252
1751620555099797,United Latinx Fund,United Latinx Fund,147
104853054241571,Love Marine Life,Kathryn Savage Thompson,≤100
1668519860031350,Blair Halver,These ads ran without a disclaimer,≤100
1481048748639715,Erin Resner For City Council,Tyler Doyle Whitlow,109
144410222713433,Congressman Salud Carbajal,Congressman Salud Carbajal,550
391336611038536,Necessary Anywhere,These ads ran without a disclaimer,≤100
121593135899928,Savusol,These ads ran without a disclaimer,≤100
245253212604748,Virgil Green for Oklahoma County Sheriff,Friends of Virgil Green,≤100
440850842779072,DuPage Policy Journal,Local Government Information Services,≤100
109352963927803,Christine Casebolt for Republican State Committeewoman,Red Massachusetts Grassroots Action,≤100
125244464296561,The Claremont Independent,The Claremont Independent,≤100
567371470277443,The Wilderness Society Action Fund,The Wilderness Society Action Fund,≤100
259445380841863,Hmong Innovating Politics (HIP),Nancy Ka Xiong,≤100
203284909734636,Stan McClain,Stan McClain for State Representative,≤100
27139120832,Advancing Native Missions,Advancing Native Missions,≤100
327853590558653,"Agri-Pulse Communications, Inc.",Agri-Pulse Communications,≤100
427290978110426,Backpage Trafficking,X Social Media LLC,1423
106927400764857,Team Mike 2020,Mike Bloomberg 2020 Inc,113368
107245640881681,Kitchen Professors,These ads ran without a disclaimer,≤100
96935476345,Democratic Governors Association (DGA),DEMOCRATIC ACTION,1461
107305447560084,Just Win 2020,Andrew James Renk,≤100
103783251170034,Yes on Measure E to Support our Community Colleges,Citizens for Workforce Development 2020 - Yes on Measure E #1422077,1502
524526161074907,860 AM The Answer,Salem Media,130
199826043375900,Larry Hogan,Change Maryland Action Fund,≤100
355917718072955,Defend Puerto Rico,These ads ran without a disclaimer,≤100
808450969246896,"Rebecca Walser, Tax Attorney, CFP",Walser Wealth Management,297
269719197271294,Accountable.US,Accountable.US,606
1683381385257651,David Burruto for San Mateo County Democratic Central Committee 2020,David Hector Burruto,≤100
1719000921660893,Sabrina Cervantes,Sabrina Cervantes for Assembly 2020,2387
104332121089758,Fitness and Nutrition,Zheng Ling Pan,313
425522947625344,Doubleplus-Alright,These ads ran without a disclaimer,≤100
107022977597495,Step Down Scott Morrison,These ads ran without a disclaimer,≤100
204801306376489,Dil Mil,These ads ran without a disclaimer,≤100
1597171150506754,The Liberty Project,cleancult,180
393230104119435,Women's Media Center Live with Robin Morgan,These ads ran without a disclaimer,≤100
107889174135541,David Malisow for Delavan's 3rd District Alderman,Deborah A Malisow,≤100
120393112689694,Super Agents Safety Squad,Denize Moraes Rodriques,≤100
791543660926838,"I'll go ahead and keep my guns, Thanks",2A4LIFE LLC,9574
108815683937064,Queena Chen - 陳慧君,Queena Chen for San Francisco Democratic County Central Committee 2020,≤100
107503254075806,Trisha Malott for McLean County Auditor,Friends of Trisha Malott,≤100
142288373333,HIMSS,HIMSS,≤100
265493263793890,San Diego County Proud,Proud Digital Media,≤100
203349263025339,Holly J. Mitchell for County Supervisor,Holly J. Mitchell for County Supervisor 2020,≤100
2485498344825393,Andrew Rodriguez for Assembly 2020,Andrew Rodriguez for Assembly 2020 ID# 1415241,≤100
651030188696796,Desoto Parish District Attorney's Office,Desoto Parish District Attorney's Office,≤100
341240953385902,Force Of Nature Meats,Force of Nature,≤100
115195631833717,NAHREP The National Association of Hispanic Real Estate Professionals,NATIONAL ASSOCIATION OF HISPANIC REAL ESTATE PROFESSIONALS,≤100
290619938124217,TropicSport,Chase Keola Sagum,≤100
9514417573,David N. Cicilline,CICILLINE COMMITTEE,175
5633824547,FreedomWorks,"FREEDOMWORKS, INC.",267
108729610677022,Friends of Aylin For Judge,Friends of Aylin Acikalin,≤100
101410004819401,Carbon Air,These ads ran without a disclaimer,≤100
105849717625995,Ben Sigel for Congress,BEN SIGEL FOR CONGRESS,≤100
111241040360707,Tax Fairly,Tax Fairly,≤100
745910525468062,National Center on Sexual Exploitation,National Center on Sexual Exploitation,≤100
690487321044876,Good Deed Entertainment,Good Deed Entertainment,≤100
1491310074521850,Cumberland County Young Republican Organization,"Cumberland County Young Republican Organization, Inc.",≤100
299030337168976,Commissioner Angelo Castillo,"Angelo Castillo, Non-Partisan, for Pembroke Pines Mayor",≤100
1686283331662191,Shields Armory,Shields Armory,≤100
105025901091483,Republican Party Strong,James R Oddo,≤100
555973831229534,Jose "Moke" Simon III for District 1 Supervisor,Darci Ann Andrews,≤100
102505031368283,Legislation Literacy Trade School For Cowards,These ads ran without a disclaimer,≤100
330369533496,Jerusalem Institute of Justice מכון ירושלים לצדק,These ads ran without a disclaimer,≤100
152351908154834,Union Gospel Mission Twin Cities,UNION GOSPEL MISSION ASSOCIATION OF ST PAUL INC,≤100
19420215926,CNSNews.com,MEDIA RESEARCH CENTER,≤100
337416009703682,Heather Carter,VOTE HEATHER CARTER SENATE,≤100
107513654003587,Chris Duncan for Assembly,Chris Duncan for Assembly 2020,1595
988524987884863,Maria Espinoza former Candidate U.S. Congress,Maria For Congress,≤100
84280132559,American Legislative Exchange Council,AMERICAN LEGISLATIVE EXCHANGE COUNCIL,776
110051939127347,Redemption,These ads ran without a disclaimer,≤100
235450769850202,亞強 A-John創新研發系統-卡布燈箱&天花板光膜領導品牌,These ads ran without a disclaimer,≤100
110177119192569,Knightscope,William Li,359
110567837138699,"Nathan Bech, State Committeeman",Red Massachusetts Grassroots Action,≤100
177425919066834,Maureen Chin for the Garvey School Board,Garvey Education Association PAC - FPPC ID# 931958,≤100
34521916336,Brent Bozell,MEDIA RESEARCH CENTER,≤100
781510041970720,Hippo Sak,Hippo Sak,931
100863928164101,Jessica Martinez for Whittier City Council,JESSICA MARTINEZ 2020 CITY COUNCIL,≤100
110472793920769,Elvira Baryakina Irvine,These ads ran without a disclaimer,≤100
345378512258813,Elise Stefanik,ELISE FOR CONGRESS,7305
199572776813756,Prep Coterie,These ads ran without a disclaimer,≤100
123838185676931,Quinn Nystrom for Congress,Quinn Nystrom for Congress,≤100
410353089720802,Santa Clara County - Office of the Census,"County of Santa Clara, Office of the Census",36195
1996971637047489,ProQuest Schools & Communities,PROQUEST LLC,≤100
1859113087545137,Yes. Every Kid.,"yes. every kid, Inc.",≤100
106245384043438,Tims For Congress,FRIENDS OF DESIREE TIMS,≤100
360646344685869,John Lee for City Council,John Lee for LA City Council 2020,432
186108419168,SEIU Local 503,"SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 503, OREGON PUBLIC EMPLOYEES UNION",≤100
108906707265489,USA Pooch,"PRESIDENTIAL POOCH, INC",129
377247662301741,The Louisiana Record,The Record,≤100
267180743723148,National Geographic Society,National Geographic Society,2249
645538035569431,FundKite,AKF Inc. dba FundKite,≤100
106809210947023,Ruth Peck for Prairie County Clerk of District Court / Clerk & Recorder,Ruth Johnson Peck,≤100
819607471729183,Dr. Al Gross for US Senate,DR. AL GROSS FOR U.S. SENATE,200
53727956260,Republican Jewish Coalition,Republican Jewish Coalition,≤100
443827729002049,inPowered,These ads ran without a disclaimer,≤100
100194338207244,Luke Tesluk for Central Committee: Assembly District 76,Luke Henry Tesluk,≤100
1432327983677583,Jobble,These ads ran without a disclaimer,≤100
433492896749150,Wesley Bros,These ads ran without a disclaimer,≤100
108687773798767,"Shut Down DC-Climate Strike Washington, DC",DC Action Fund Corporation,≤100
110828540445222,Air Purifiers Pro,These ads ran without a disclaimer,≤100
1082522201878539,Gina Ortiz Jones for Congress,GINA ORTIZ JONES FOR CONGRESS,238
192609620649,The University of Chicago,These ads ran without a disclaimer,≤100
111849265572469,HelpGood,These ads ran without a disclaimer,≤100
129493054374966,Businesses for Responsible Tax Reform,Businesses for Responsible Tax Reform,≤100
280841015642392,Vets Disability Guide,These ads ran without a disclaimer,331
102912174531721,Valdez-Ortega For Congress,VALDEZ-ORTEGA FOR CONGRESS,≤100
291102898490822,Giant Maga Hat,Inventors club LLC,≤100
163719214304167,Ruthie For Citrus,Ruthie Schlabach for Citrus County Commission,≤100
107761702578379,American Institute for Cancer Research - AICR,American Institute for Cancer Research,946
167645413415739,The NXT Generation: Movement of the People,These ads ran without a disclaimer,≤100
1515578192021449,WHOLETONES,Wholetones Inc.,261
391156284245995,City of Manhattan Beach,"MANHATTAN BEACH, CITY OF",651
186150601993240,The Holiday Roundtable,These ads ran without a disclaimer,≤100
100856714812861,Yes on Measure D,Yes on Measure D,500
100682821402342,Karpus for Congress,KARPUS FOR CONGRESS,≤100
7292655492,MoveOn,MOVEON.ORG POLITICAL ACTION,10990
7145381235,American Jewish World Service - AJWS,These ads ran without a disclaimer,≤100
134956813238021,My Stupid Page,Ronald John Gembic,≤100
439466446237183,Retirement You Workshops,Retirement You,697
100777178082481,Thrivable,These ads ran without a disclaimer,≤100
277550205502,National Religious Campaign Against Torture,NATIONAL RELIGIOUS CAMPAIGN AGAINST TORTURE,≤100
8501031021,VoteVets.org,VOTEVETS,1998
1585761838387907,Unity College Online,Unity College,1659
1905695562841696,The Trump Guide To Spirituality,These ads ran without a disclaimer,≤100
1353948297956614,Let Africa Live,Let Africa Live,124
105431797607789,Doug Gruenke for State's Attorney,Committee to Elect Doug Gruenke SA,≤100
1001554583262810,MusicPortland,These ads ran without a disclaimer,≤100
139466462865129,The Silver State Awards,Silver State Awards,≤100
734197643587370,Bitterroot,Bitterroot Media,≤100
886536878135419,New City Builder Game,These ads ran without a disclaimer,≤100
1232504693563411,Clay Ford for District Judge,Clay Ford for District Judge Campaign Committee,≤100
108026493882575,Tom Fabricio For State Representative,Tom Fabricio for State Representative,≤100
1696024400616448,VA Disability Legal Guide,These ads ran without a disclaimer,101
162373073824096,EdSurge,These ads ran without a disclaimer,≤100
112614656925530,Perry for Kentucky,Robert Lee Perry,≤100
1776783619093477,Think Different Theory,Joshua William Forti,≤100
729627343834501,Kialo,Kialo,454
474628202569962,Rescue:Freedom International,RESCUE: FREEDOM INTERNATIONAL,383
1824165801199201,The Fight Against Antimicrobial Resistance,"Paradigm Solutions, LLC",≤100
126037931371545,Law Offices of Jonathan K. Park & Associates,Law Offices of Jonathan K. Park & Associates,≤100
155772097961865,Nelda Speaks For Arkansas State Representative District 100,Speaks for State Representative,≤100
855790991125675,TakeItBack.Org,TAKEITBACK.ORG POLITICAL ACTION,≤100
251542931536626,Children's Wisconsin,"CHILDREN'S HOSPITAL AND HEALTH SYSTEM, INC.",≤100
111447640399004,Facts Over Fear,These ads ran without a disclaimer,≤100
108600824088321,Democracy for Guyana,These ads ran without a disclaimer,≤100
68659645324,Picador USA,Picador USA,≤100
109274127208993,State Committeeman Matthew Sisk,Hotline Productions,≤100
360434647914542,Andrea Cardenas for Chula Vista City Council,Andrea Cardenas for City Council District 4 2020,362
5720973755,Defenders of Wildlife,DEFENDERS OF WILDLIFE,10406
105038634421418,Cirilo Moronta,Jonathan Dubvelis Nunez Frometa,≤100
1368289979868721,Mi-Box San Diego Mobile Moving and Storage,These ads ran without a disclaimer,≤100
100594721602676,SolarSwitch,Isaiah Michael Mitchell,≤100
100725841437863,Trumpgirltx,Trump Girl TX,≤100
268439166935033,Happy Sloth Co.,These ads ran without a disclaimer,≤100
567209840427883,Chad Brown for Secretary of State,Chad Brown for Secretary of State,≤100
100955494612041,Freedom Company,These ads ran without a disclaimer,≤100
221439681914095,Clouthub,CloutHub,≤100
858595230876016,arch out loud,Architecture Out Loud LLC,≤100
1316372698453411,Alexandria Ocasio-Cortez,ALEXANDRIA OCASIO-CORTEZ FOR CONGRESS,39617
169130743498585,Tactical Pro Supply,Chad Keller,3769
319548615192863,Vote for Ali,Ali Mazarei for Assembly 2020,140
130945114804,World Jewish Congress,WORLD JEWISH CONGRESS AMERICAN SECTION INC,177
292327054263168,Elvira Baryakina,These ads ran without a disclaimer,≤100
337680120026413,Tim Nader for Judge,Tim Nader for Judge 2020,2904
384233865516028,Unique Deal,These ads ran without a disclaimer,1110
191420430899958,City of Costa Mesa,These ads ran without a disclaimer,≤100
107107693152888,Anthropocene Alliance,ANTHROPOCENE ALLIANCE,≤100
1891288021119494,Supervisor Kathryn Barger,Los Angeles County Supervisor Kathryn Barger,371
19972147679,SEIU,These ads ran without a disclaimer,1445
1770020966572911,Khala & Company,These ads ran without a disclaimer,≤100
113962123376020,Will Knight 2020,Will Knight 2020,≤100
165674110118949,Clearing out the Clutter,Colin Moore,≤100
1510835819221919,Ryan Chamberland - Republican State Committeeman,Red Massachusetts Grassroots Action,≤100
12692955711,Chronicle of Higher Education,"CHRONICLE OF HIGHER EDUCATION, INC. (THE)",158
466279197281062,Slay The Dragon,These ads ran without a disclaimer,168
178647322882839,MarinerEast2,Energy Transfer,≤100﻿
1917735481651833,Newswire News,These ads ran without a disclaimer,≤100
583648525060535,"Libertarian Party of Clark County, Nevada",Steven Brown,≤100
304750332920654,Carl DeMaio,CARL DEMAIO FOR CONGRESS,2278
213867845974785,Campbell Research & Consulting,These ads ran without a disclaimer,≤100
530628950745171,Vote In Or Out,Lisa Chin Mollica,≤100
104462251156686,noachos,These ads ran without a disclaimer,≤100
103319211147600,Everything America,These ads ran without a disclaimer,≤100
1995848917123747,Partnership for Texas,Partnership for Texas,≤100
830890360316751,Nick Hanauer,Civic Action,468
198875903295,Trek Bicycle,TREK BICYCLE CORPORATION,≤100
922338944459410,North Bay Jobs With Justice,These ads ran without a disclaimer,≤100
278703415666824,Jeremy Jones,These ads ran without a disclaimer,≤100
526858244321623,1Mission Nutrition,These ads ran without a disclaimer,≤100
132519055631,Farm Animal Rights Movement (FARM),FARM ANIMAL REFORM MOVEMENT INC,≤100
348927178837153,IL 14 UNITED,ILLINOIS 14 ALLIANCE,≤100
108375560747545,Goswami for County Commissioner,Robert M Mierendorf,≤100
2390004754407420,"Our Kids, Our Work, Our Families",Center for Community Change Action,378
547176209061125,Medicare for All NOW,Medicare For All NOW!,378
634694873672242,Eleven87beats,These ads ran without a disclaimer,≤100
711909245654048,National Police Support Fund,National Police Support Fund,227
102489198064430,Random Objects Weekly,These ads ran without a disclaimer,≤100
104133121093948,Delaware County Conservatives,Delaware County Conservatives,≤100
106710090880073,Sara Lewis For Judge,The Committee to Elect Sara Lewis Judge,≤100
54714962255,Ballotpedia,These ads ran without a disclaimer,≤100
73127762460,Burning Torch,These ads ran without a disclaimer,≤100
1431240990520150,Chevalier for Family Court Judge 2020,Committee to Elect Yvette Chevalier,≤100
100939574634205,DemCast Georgia,Demcast USA,≤100
433919203362871,Bird + Stone,BIRD & STONE INC,504
269819176888460,Digital Democrat,Grayson Alexander Pangilinan,≤100
137932966292045,Holly Rehder,Friends of Holly Rehder,≤100
1156426531205011,Mailboxmascots,Jonathan Hall,≤100
322894405289640,"Unanyan Law, Inc.",Unanyan Law,1597
1490393897843312,LASD Recruitment Unit,These ads ran without a disclaimer,≤100
147670899078,Boys & Girls Clubs of Chicago,These ads ran without a disclaimer,≤100
67822755168,Taina Asili,Gaetano Jonathan Vaccaro,≤100
2070944712939738,American Police Officers Alliance,American Police Officers Alliance,267
514405805236673,The Center in Hollywood,Nathan Heath Box,≤100
105622744119099,Girlchics,These ads ran without a disclaimer,≤100
104675730964100,Top Guy Tees,Top Guy Tees,≤100
109177670494764,"Mike Mendoza for Kings County Supervisor, District 5.",Miranda Marie Mendozarobinson,≤100
1848736018679978,Fight For 46 Political News and Tees,Tobin Laurence Jones,≤100
682555508619370,Wake Up Atlanta,"ASIAN AMERICANS ADVANCING JUSTICE-ATLANTA, INC.",123
111350917102742,Medicture,Medicture,654
344098839510095,WISE Healthcare Huddle,These ads ran without a disclaimer,≤100
119954938436763,Virguez Law,Virguez Law,≤100
473227436105637,American Jewish Congress,American Jewish Congress,≤100
487569614682924,CAPP USA,Yellow Line Productions LLC,≤100
103975267684284,Ignacio Cruz for US Congress,Ignacio Cruzlara,≤100
83328144177,Operation Broken Silence,Operation Broken Silence,≤100
316949145318,Kineret Orthodontics,These ads ran without a disclaimer,≤100
107199049318619,Friends of Derek Kilmer,PEOPLE FOR DEREK KILMER,301
433446973789052,Let Us Vote For A Balanced Budget Amendment Citizen's Campaign,Let Us Vote For A Balanced Budget Amendment Citizen's Campaign,≤100
164427643612907,Futures Without Violence,Wendi Lea Aarons,≤100
1995910040739723,Ines Hernandez,These ads ran without a disclaimer,≤100
105618920851539,Peaceful Regions,Jamie Sue Henderson,≤100
155387981483715,CHILD Advocacy Organisation,These ads ran without a disclaimer,≤100
566694687064566,Hartford Funds,These ads ran without a disclaimer,139
1846324612256008,Your Car. Your Data.,Auto Care Association,681
110673367068257,Schwab for Senate,John Burdette Schwab,≤100
107640537518957,Temple City Proud,Gary Wayne Lawson,≤100
246459596229572,Enough Division,Enough Division,≤100
183095341779359,"Tina Griffin, Counter Culture Mom",These ads ran without a disclaimer,≤100
102682681124239,August Pfluger,AUGUST PFLUGER FOR CONGRESS,≤100
588762121302996,Black Superwoman Chronicles,Delisha Denise Sylvester,≤100
104325304445549,John King For Sheriff,John Edward King,≤100
176789922364429,Steve Daines,STEVE DAINES FOR MONTANA,1310
445118599608703,Jane4Oceanside,Jane Marshall for Council 2020,≤100
105538624356773,My Kitchen Savior,Nicole Alexa Lebel,731
101163924751541,The College Conservatives,Keith Koontz,≤100
116429943098229,Yolo County Local Green New Deal,David Abramson for Yolo County Supervisor 2020,133
532252906820919,Jana Della Rosa,Jana Della Rosa Campaign,≤100
116840736388574,Howell Lee for School Board,Friends of Howell Lee,≤100
295997687580943,Hinimoco,These ads ran without a disclaimer,≤100
115732972406058,Howard Li CPA Office,These ads ran without a disclaimer,≤100
1390816891028615,OZY Fest,OZY Media Inc,≤100
112215536838947,Britton For Reno,Britton Anne Griffith,≤100
107000554216022,Aubrey Serpas for Holmes County Commissioner district 3,Aubrey Keith Serpas,≤100
211575795534483,Ohio Nature Conservancy,Nature Conservancy,≤100
173214927702,"John Dennis for Congress, San Francisco, District 12",JOHN DENNIS FOR CONGRESS,725
24496278123,Unilever,These ads ran without a disclaimer,≤100
107568990836695,Los Angeles County Federation of Labor,"Working Families for Mark Ridley-Thomas for City Council 2020, Sponsored by Los Angeles County Federation of Labor, AFL-CIO",4259
123651254408327,Sokolove Law,These ads ran without a disclaimer,≤100
46372749933,University Business Magazine,LRP Media Group,≤100
100265498007992,Caldwell for Congress 2020,ANDY CALDWELL FOR CONGRESS,≤100
260754507296508,The Voter Participation Center,Voter Participation Center,203
488959201218139,Planned Parenthood of the Pacific Southwest,These ads ran without a disclaimer,≤100
1187828951298252,Tyler Prize for Environmental Achievement,ReAgency LLC,≤100
21492729544,Catholic Relief Services,CATHOLIC RELIEF SERVICES - UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,6422
101645494657056,Social Justice Democrats,SF Social Justice Democrats,713
359651584655941,Luisa del Rosal,Luisa Del Rosal Campaign,≤100
262589367126101,The Tikvah Fund,TIKVAH FUND,≤100
100262874930141,Rpblcn Gear,Harsaheb Dhall,≤100
110898097167987,Angel Javier Rosario,Angel Javier Rosario Maldonado,≤100
21898300328,BuzzFeed,U.S. Census Bureau,≤100
104297351178657,Up Front,These ads ran without a disclaimer,≤100
8340223883,Avaaz,Avaaz Foundation,365
1203676956409538,ArtSnap,These ads ran without a disclaimer,≤100
160502927367568,Rob Bonta,Office of Assemblymember Rob Bonta,≤100
533699900151434,Dream Tank,These ads ran without a disclaimer,≤100
179815922657615,The Artist of Real Estate Blog,The Artist of Real Estate,242
57846092173,American Bible Society,American Bible Society,212
100461498036438,steinhart.frank,These ads ran without a disclaimer,≤100
1001412010049604,Peace 24-7,John D Linnehan,≤100
6165653060,AFSCME,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,3738
122894447754361,Institute for New Economic Thinking,"INSTITUTE FOR NEW ECONOMIC THINKING, THE",105
101502494727734,CJ Mody for San Diego Superior Court Judge - Seat 18,CJ MODY FOR JUDGE 2020,890
137403894741,"Haven of Rest Ministries Akron,OH","HAVEN OF REST MINISTRIES, INCORPORATED",≤100
321218975146387,Spectrum News 1 SoCal,Spectrum News,7954
463095630924391,US Business Funding,Credox,512
103009087770334,Get Trumpcare Now,The Stuart Agency,832
797361757127895,Justin Busch,Justin Busch for State Senate,≤100
1836138529938551,Greater Half,Billy Benson,298
398928840757250,T2020,Passion Jewelry Shop LLC,≤100
431574684286070,"Melissa Jordan, Delaware County Recorder",The Committee to Elect Melissa Jordan,≤100
165152251812,Planet Bonehead,Robert E Donohue,≤100
1611086818985194,Philip Podraza,These ads ran without a disclaimer,≤100
7511533723,TurboTax,These ads ran without a disclaimer,≤100
109613870586532,Universal Death Care - Dr. Reagan Anderson,These ads ran without a disclaimer,≤100
558201104233965,Stephanie Vela Anderson,Stephanie Vela Anderson,≤100
69039563201,Open Doors USA,"OPEN DOORS WITH BROTHER ANDREW, INC.",3330
155718367822223,Stu News Laguna,Shaena Marie Stabler,≤100
1325464847598586,Jose Solorio - Spanish Page - Español,"A New Day for Santa Ana - Solorio for Mayor 2020, ID# 1418552",≤100
337519599658111,Fix the Debt,Committee for a Responsible Federal Budget,≤100
1649500268614178,Arizona Democratic Legislative Campaign Committee,"Arizona Democratic Legislative Campaign Committee, a project of the Arizona Democratic Party. Not authorized by any candidate or candidate's committee.",≤100
101553461388827,Frank E. Polo,POLO 4 CONGRESS,≤100
118697061602554,Jason Brodeur,"Jason Brodeur, Republican, for State Senate",≤100
162676813937511,Dan Forest,Committee to Elect Dan Forest,≤100
115028271899851,Stanislaus County Democratic Party,STANISLAUS COUNTY DEMOCRATIC CENTRAL COMMITTEE STATE,358
1750699881894920,Yvette Herrell for Congress,YVETTE4CONGRESS,≤100
121663737990302,Mayor Jason Pu,Mayor Jason Pu,348
23362993101,Center for Immigration Studies,CENTER FOR IMMIGRATION STUDIES,≤100
111143288919034,Kate Brophy McGee - State Senate,Kate Brophy McGee AZ - Senate,≤100
388076585284592,SalmonState,SalmonState,≤100
109888527222533,Foutris For Judge,FOUTRIS FOR JUDGE,≤100
1709165545855426,Alter,These ads ran without a disclaimer,≤100
2282241388670058,Ubuntoo,Yuri None Schwarzer Pereira,≤100
102010211314386,Donald Trump 2020 Voters,I Love My Freedom,≤100
511996862318810,True Homestead,James Mcdonough,≤100
116480163071468,VVandr Bobbles,Moses Ostreicher,122
279395135421721,Share Change,The Salvation Army - USA Western Territory,≤100
1710424059239890,Max Rymer,Maxwell Richard Rymer,≤100
107848227415393,George Turnboo,Committee to Elect George Turnboo,≤100
100593038193108,Mljconsultancy LLC,These ads ran without a disclaimer,≤100
323110354399964,TD Ameritrade,These ads ran without a disclaimer,≤100
104833847603971,Immigrant Gear,These ads ran without a disclaimer,≤100
90705538313,Sheet Metal Air Rail and Transportation Workers,SMART,≤100
148978915220807,Monroe County Republican Committee,Monroe County Republican Committee,≤100
326420614138023,Congressman Joaquin Castro,Office of Congressman Joaquin Castro,≤100
346938105913332,Sarah Davis for Assembly,Sarah Davis for Assembly 2020,≤100
102618334589524,California for Mike,Mike Bloomberg 2020 Inc,3978
104468354427887,Pepsi Frontline Veterans,These ads ran without a disclaimer,≤100
113287333433694,Syamala for State Rep,S Krishnamsetty,≤100
299469027584560,Raul Campillo for San Diego City Council District 7,San Diego County Democratic Party,1029
115761269812805,Jeff Hinkle,Jeff Hinkle Campaign,≤100
104379634456914,Rob Cox for Frisco,Rob Cox for Frisco City Council Place 5 Campaign,≤100
